player_display_name,recent_team,week,season,opponent_team,headshot_url,fantasy_points,fantasy_points_ppr,carries,rushing_yards,rushing_tds,targets,target_share,receptions,receiving_yards,receiving_tds,rb_points_allowed,rb_rank_allowed
Hassan Haskins,LAC,16,2024,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kfqhhr4xcm2iaocbvdyp",9.9,11.9,0,0.0,0,2,0.06666667,2,39.0,1,19.5,21.0
Hassan Haskins,LAC,17,2024,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kfqhhr4xcm2iaocbvdyp",4.0,5.0,8,30.0,0,1,0.025,1,10.0,0,22.6,13.0
Hassan Haskins,LAC,18,2024,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kfqhhr4xcm2iaocbvdyp",9.3,9.3,12,33.0,1,0,,0,0.0,0,19.9,28.0
Hassan Haskins,LAC,19,2024,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kfqhhr4xcm2iaocbvdyp",0.5,0.5,1,5.0,0,1,0.03125,0,0.0,0,17.4,10.0
Velus Jones,CHI,1,2024,TEN,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gb06eaw6prinklkdkv2d",1.9,2.9,2,11.0,0,1,0.03448276,1,8.0,0,22.0,30.0
Velus Jones,CAR,17,2024,TB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gb06eaw6prinklkdkv2d",0.0,0.0,1,0.0,0,0,,0,0.0,0,17.6,6.0
Brian Robinson,WAS,1,2024,TB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gxcfbuvmooytbn45kvxf",14.9,17.9,12,40.0,1,4,0.16666667,3,49.0,0,17.6,6.0
Brian Robinson,WAS,2,2024,NYG,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gxcfbuvmooytbn45kvxf",13.6,14.6,17,133.0,0,3,0.10344828,1,3.0,0,23.3,14.0
Brian Robinson,WAS,3,2024,CIN,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gxcfbuvmooytbn45kvxf",9.7,10.7,16,33.0,1,1,0.04347826,1,4.0,0,20.2,18.0
Brian Robinson,WAS,4,2024,ARI,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gxcfbuvmooytbn45kvxf",17.3,20.3,21,101.0,1,3,0.1,3,12.0,0,21.9,23.0
Brian Robinson,WAS,5,2024,CLE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gxcfbuvmooytbn45kvxf",13.8,13.8,7,18.0,2,0,,0,0.0,0,16.8,4.0
Brian Robinson,WAS,7,2024,CAR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gxcfbuvmooytbn45kvxf",13.1,13.1,12,71.0,1,0,,0,0.0,0,27.5,15.0
Brian Robinson,WAS,8,2024,CHI,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gxcfbuvmooytbn45kvxf",7.6,8.6,16,65.0,0,1,0.029411765,1,11.0,0,22.7,31.0
Brian Robinson,WAS,11,2024,PHI,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gxcfbuvmooytbn45kvxf",13.2,14.2,16,63.0,1,1,0.03125,1,9.0,0,14.4,24.0
Brian Robinson,WAS,12,2024,DAL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gxcfbuvmooytbn45kvxf",2.4,3.4,5,13.0,0,2,0.05882353,1,11.0,0,22.1,7.0
Brian Robinson,WAS,13,2024,TEN,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gxcfbuvmooytbn45kvxf",16.9,17.9,16,103.0,1,1,0.033333335,1,6.0,0,22.0,30.0
Brian Robinson,WAS,15,2024,NO,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gxcfbuvmooytbn45kvxf",8.7,11.7,21,65.0,0,3,0.09677419,3,22.0,0,22.9,8.0
Brian Robinson,WAS,16,2024,PHI,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gxcfbuvmooytbn45kvxf",0.1,2.1,10,24.0,0,3,0.083333336,2,17.0,0,14.4,24.0
Brian Robinson,WAS,17,2024,ATL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gxcfbuvmooytbn45kvxf",6.9,8.9,13,60.0,0,2,0.057142857,2,9.0,0,17.8,5.0
Brian Robinson,WAS,18,2024,DAL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gxcfbuvmooytbn45kvxf",1.6,2.6,5,10.0,0,1,0.033333335,1,6.0,0,22.1,7.0
Brian Robinson,WAS,19,2024,TB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gxcfbuvmooytbn45kvxf",3.8,7.8,10,16.0,0,5,0.15625,4,22.0,0,17.6,6.0
Brian Robinson,WAS,20,2024,DET,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gxcfbuvmooytbn45kvxf",19.7,19.7,15,77.0,2,0,,0,0.0,0,17.0,2.0
Brian Robinson,WAS,21,2024,PHI,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gxcfbuvmooytbn45kvxf",3.6,3.6,11,36.0,0,0,,0,0.0,0,14.4,24.0
Tyrion Davis-Price,PHI,17,2024,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/np2ljgazwwq6sh9015qs",0.7,0.7,3,7.0,0,0,,0,0.0,0,22.1,7.0
Kyren Williams,LA,1,2024,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vcvstwywz6iufk7iul3x",11.4,14.4,18,50.0,1,3,0.0625,3,4.0,0,17.0,2.0
Kyren Williams,LA,2,2024,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vcvstwywz6iufk7iul3x",11.2,15.2,12,25.0,1,5,0.18518518,4,27.0,0,21.9,23.0
Kyren Williams,LA,3,2024,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vcvstwywz6iufk7iul3x",29.6,31.6,24,89.0,2,2,0.08695652,2,27.0,1,22.8,29.0
Kyren Williams,LA,4,2024,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vcvstwywz6iufk7iul3x",16.4,20.4,19,94.0,1,4,0.13793103,4,10.0,0,22.7,31.0
Kyren Williams,LA,5,2024,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vcvstwywz6iufk7iul3x",14.5,15.5,22,102.0,1,1,0.022222223,1,3.0,0,20.1,27.0
Kyren Williams,LA,7,2024,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vcvstwywz6iufk7iul3x",19.6,19.6,21,76.0,2,0,,0,0.0,0,19.9,28.0
Kyren Williams,LA,8,2024,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vcvstwywz6iufk7iul3x",17.6,22.6,23,97.0,0,7,0.20588236,5,19.0,1,15.7,1.0
Kyren Williams,LA,9,2024,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vcvstwywz6iufk7iul3x",9.5,10.5,22,69.0,0,3,0.071428575,1,26.0,0,20.3,17.0
Kyren Williams,LA,10,2024,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vcvstwywz6iufk7iul3x",6.2,11.2,15,62.0,0,6,0.13636364,5,20.0,0,19.4,32.0
Kyren Williams,LA,11,2024,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vcvstwywz6iufk7iul3x",8.6,8.6,15,86.0,0,0,,0,0.0,0,22.6,13.0
Kyren Williams,LA,12,2024,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vcvstwywz6iufk7iul3x",11.2,11.2,16,72.0,1,0,,0,0.0,0,14.4,24.0
Kyren Williams,LA,13,2024,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vcvstwywz6iufk7iul3x",17.3,18.3,15,104.0,1,1,0.04347826,1,9.0,0,22.9,8.0
Kyren Williams,LA,14,2024,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vcvstwywz6iufk7iul3x",21.7,23.7,29,87.0,2,2,0.06666667,2,10.0,0,23.6,19.0
Kyren Williams,LA,15,2024,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vcvstwywz6iufk7iul3x",11.2,13.2,29,108.0,0,2,0.07692308,2,4.0,0,22.8,29.0
Kyren Williams,LA,16,2024,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vcvstwywz6iufk7iul3x",18.9,19.9,23,122.0,1,1,0.05263158,1,7.0,0,18.5,26.0
Kyren Williams,LA,17,2024,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vcvstwywz6iufk7iul3x",13.2,16.2,13,56.0,1,3,0.10714286,3,16.0,0,21.9,23.0
Kyren Williams,LA,19,2024,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vcvstwywz6iufk7iul3x",15.2,18.2,16,76.0,0,3,0.115384616,3,16.0,1,15.7,1.0
Kyren Williams,LA,20,2024,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vcvstwywz6iufk7iul3x",8.5,9.5,19,106.0,0,2,0.045454547,1,-1.0,0,14.4,24.0
Zamir White,LV,1,2024,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jpxuggpx567die5348be",2.6,4.6,13,44.0,0,2,0.0625,2,2.0,0,17.3,16.0
Zamir White,LV,2,2024,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jpxuggpx567die5348be",3.8,6.8,9,24.0,0,4,0.11111111,3,14.0,0,17.5,3.0
Zamir White,LV,3,2024,CAR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jpxuggpx567die5348be",3.4,3.4,10,34.0,0,0,,0,0.0,0,27.5,15.0
Zamir White,LV,4,2024,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jpxuggpx567die5348be",3.0,3.0,17,50.0,0,1,0.041666668,0,0.0,0,16.8,4.0
Zamir White,LV,7,2024,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jpxuggpx567die5348be",2.7,3.7,3,13.0,0,1,0.028571429,1,14.0,0,,
Zamir White,LV,8,2024,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jpxuggpx567die5348be",-0.1,-0.1,2,-1.0,0,0,,0,0.0,0,13.8,25.0
Zamir White,LV,9,2024,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jpxuggpx567die5348be",7.0,7.0,6,10.0,1,0,,0,0.0,0,20.2,18.0
Zamir White,LV,11,2024,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jpxuggpx567die5348be",0.9,0.9,5,9.0,0,0,,0,0.0,0,19.4,32.0
Pierre Strong,CLE,1,2024,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xvsnviejqwulftgrccpb",3.0,5.0,2,10.0,0,3,0.069767445,2,20.0,0,22.1,7.0
Pierre Strong,CLE,2,2024,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xvsnviejqwulftgrccpb",0.5,1.5,1,-5.0,0,2,0.060606062,1,10.0,0,24.0,9.0
Pierre Strong,CLE,5,2024,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xvsnviejqwulftgrccpb",0.2,0.2,1,2.0,0,1,0.035714287,0,0.0,0,20.5,22.0
Pierre Strong,CLE,6,2024,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xvsnviejqwulftgrccpb",7.8,9.8,8,43.0,0,3,0.13043478,2,35.0,0,14.4,24.0
Pierre Strong,CLE,7,2024,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xvsnviejqwulftgrccpb",1.5,2.5,3,6.0,0,3,0.0625,1,9.0,0,20.2,18.0
Pierre Strong,CLE,8,2024,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xvsnviejqwulftgrccpb",0.3,1.3,0,0.0,0,1,0.024390243,1,3.0,0,17.5,3.0
Pierre Strong,CLE,9,2024,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xvsnviejqwulftgrccpb",0.8,0.8,2,8.0,0,0,,0,0.0,0,17.3,16.0
Pierre Strong,CLE,11,2024,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xvsnviejqwulftgrccpb",0.5,0.5,2,5.0,0,0,,0,0.0,0,22.9,8.0
Pierre Strong,CLE,14,2024,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xvsnviejqwulftgrccpb",0.9,2.9,0,0.0,0,2,0.054054055,2,9.0,0,18.4,20.0
Pierre Strong,CLE,16,2024,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xvsnviejqwulftgrccpb",0.9,2.9,2,6.0,0,2,0.06451613,2,3.0,0,20.2,18.0
Pierre Strong,CLE,17,2024,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xvsnviejqwulftgrccpb",4.8,7.8,5,33.0,0,5,0.11627907,3,15.0,0,19.4,32.0
Breece Hall,NYJ,1,2024,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ekmqygsmfkwwwdmuox4r",13.3,18.3,16,54.0,1,6,0.20689656,5,39.0,0,22.8,29.0
Breece Hall,NYJ,2,2024,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ekmqygsmfkwwwdmuox4r",17.4,24.4,14,62.0,0,8,0.27586207,7,52.0,1,22.0,30.0
Breece Hall,NYJ,3,2024,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ekmqygsmfkwwwdmuox4r",14.3,18.3,16,54.0,1,5,0.14705883,4,29.0,0,22.6,13.0
Breece Hall,NYJ,4,2024,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ekmqygsmfkwwwdmuox4r",1.8,3.8,10,4.0,0,5,0.12195122,2,14.0,0,19.5,21.0
Breece Hall,NYJ,5,2024,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ekmqygsmfkwwwdmuox4r",3.7,6.7,9,23.0,0,4,0.078431375,3,14.0,0,15.7,1.0
Breece Hall,NYJ,6,2024,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ekmqygsmfkwwwdmuox4r",16.9,21.9,18,113.0,0,6,0.1764706,5,56.0,0,23.6,19.0
Breece Hall,NYJ,7,2024,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ekmqygsmfkwwwdmuox4r",20.1,26.1,12,38.0,1,9,0.23076923,6,103.0,0,18.4,20.0
Breece Hall,NYJ,8,2024,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ekmqygsmfkwwwdmuox4r",8.9,9.9,16,80.0,0,3,0.12,1,9.0,0,22.6,13.0
Breece Hall,NYJ,9,2024,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ekmqygsmfkwwwdmuox4r",8.5,10.5,15,74.0,0,4,0.125,2,11.0,0,17.4,10.0
Breece Hall,NYJ,10,2024,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ekmqygsmfkwwwdmuox4r",8.3,12.3,10,52.0,0,4,0.121212125,4,31.0,0,21.9,23.0
Breece Hall,NYJ,11,2024,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ekmqygsmfkwwwdmuox4r",24.1,31.1,16,78.0,1,7,0.2413793,7,43.0,1,21.6,11.0
Breece Hall,NYJ,13,2024,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ekmqygsmfkwwwdmuox4r",6.0,6.0,12,60.0,0,1,0.02631579,0,0.0,0,20.3,17.0
Breece Hall,NYJ,15,2024,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ekmqygsmfkwwwdmuox4r",11.1,13.1,9,30.0,1,2,0.071428575,2,21.0,0,24.0,9.0
Breece Hall,NYJ,16,2024,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ekmqygsmfkwwwdmuox4r",9.0,14.0,14,52.0,0,6,0.14285715,5,38.0,0,,
Breece Hall,NYJ,17,2024,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ekmqygsmfkwwwdmuox4r",5.3,6.3,10,45.0,0,1,0.032258064,1,8.0,0,23.6,19.0
Breece Hall,NYJ,18,2024,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ekmqygsmfkwwwdmuox4r",15.2,18.2,12,57.0,0,5,0.14285715,3,15.0,1,19.4,32.0
Kenneth Walker,SEA,1,2024,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ielqdthtspzi0ufvs4tw",16.9,18.9,20,103.0,1,3,0.12,2,6.0,0,19.5,21.0
Kenneth Walker,SEA,4,2024,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ielqdthtspzi0ufvs4tw",29.6,33.6,12,80.0,3,5,0.094339624,4,36.0,0,17.0,2.0
Kenneth Walker,SEA,5,2024,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ielqdthtspzi0ufvs4tw",7.6,14.6,5,19.0,0,8,0.20512821,7,57.0,0,23.3,14.0
Kenneth Walker,SEA,6,2024,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ielqdthtspzi0ufvs4tw",12.9,20.9,14,32.0,1,8,0.16666667,8,37.0,0,22.8,29.0
Kenneth Walker,SEA,7,2024,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ielqdthtspzi0ufvs4tw",21.3,23.3,14,69.0,1,2,0.071428575,2,24.0,1,17.8,5.0
Kenneth Walker,SEA,8,2024,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ielqdthtspzi0ufvs4tw",4.5,8.5,9,12.0,0,5,0.18518518,4,33.0,0,23.6,19.0
Kenneth Walker,SEA,9,2024,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ielqdthtspzi0ufvs4tw",10.7,13.7,25,83.0,0,3,0.0882353,3,24.0,0,,
Kenneth Walker,SEA,11,2024,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ielqdthtspzi0ufvs4tw",11.9,13.9,14,54.0,1,2,0.06451613,2,5.0,0,22.8,29.0
Kenneth Walker,SEA,12,2024,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ielqdthtspzi0ufvs4tw",9.3,13.3,16,41.0,0,6,0.21428572,4,52.0,0,21.9,23.0
Kenneth Walker,SEA,13,2024,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ielqdthtspzi0ufvs4tw",4.6,6.6,16,49.0,0,3,0.10344828,2,-3.0,0,18.5,26.0
Kenneth Walker,SEA,16,2024,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ielqdthtspzi0ufvs4tw",5.9,13.9,8,31.0,0,8,0.1904762,8,28.0,0,15.7,1.0
Eric Gray,NYG,1,2024,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ijjxwxv1ccyowzhpuw2k",1.5,2.5,2,6.0,0,1,0.02631579,1,9.0,0,15.7,1.0
Eric Gray,NYG,3,2024,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ijjxwxv1ccyowzhpuw2k",0.0,0.0,1,0.0,0,0,,0,0.0,0,16.8,4.0
Eric Gray,NYG,4,2024,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ijjxwxv1ccyowzhpuw2k",0.1,0.1,1,1.0,0,0,,0,0.0,0,22.1,7.0
Eric Gray,NYG,5,2024,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ijjxwxv1ccyowzhpuw2k",3.4,6.4,4,4.0,0,4,0.12903225,3,50.0,0,20.3,17.0
Eric Gray,NYG,6,2024,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ijjxwxv1ccyowzhpuw2k",1.3,1.3,3,13.0,0,0,,0,0.0,0,20.2,18.0
Eric Gray,NYG,7,2024,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ijjxwxv1ccyowzhpuw2k",0.9,1.9,1,2.0,0,1,0.037037037,1,7.0,0,14.4,24.0
Eric Gray,NYG,8,2024,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ijjxwxv1ccyowzhpuw2k",0.3,1.3,0,0.0,0,1,0.027027028,1,3.0,0,18.4,20.0
Eric Gray,NYG,12,2024,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ijjxwxv1ccyowzhpuw2k",0.6,2.6,1,-1.0,0,2,0.06666667,2,7.0,0,17.6,6.0
Eric Gray,NYG,16,2024,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ijjxwxv1ccyowzhpuw2k",0.2,1.2,0,0.0,0,1,0.027027028,1,2.0,0,17.8,5.0
Eric Gray,NYG,18,2024,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ijjxwxv1ccyowzhpuw2k",1.0,2.0,1,6.0,0,1,0.035714287,1,4.0,0,14.4,24.0
Keaton Mitchell,BAL,17,2024,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ubl4gwglxlbxzku0qta9",4.8,5.8,11,20.0,0,1,0.0625,1,28.0,0,17.4,10.0
Keaton Mitchell,BAL,18,2024,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ubl4gwglxlbxzku0qta9",1.0,1.0,4,10.0,0,0,,0,0.0,0,16.8,4.0
Bijan Robinson,ATL,1,2024,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rydwvaod6ethdjap41l6",11.1,16.1,18,68.0,0,5,0.2173913,5,43.0,0,18.4,20.0
Bijan Robinson,ATL,2,2024,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rydwvaod6ethdjap41l6",12.2,16.2,14,97.0,0,5,0.1724138,4,25.0,0,14.4,24.0
Bijan Robinson,ATL,3,2024,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rydwvaod6ethdjap41l6",11.2,13.2,16,31.0,1,2,0.074074075,2,21.0,0,13.8,25.0
Bijan Robinson,ATL,4,2024,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rydwvaod6ethdjap41l6",7.4,11.4,7,28.0,0,4,0.11764706,4,46.0,0,22.9,8.0
Bijan Robinson,ATL,5,2024,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rydwvaod6ethdjap41l6",7.7,10.7,12,61.0,0,3,0.055555556,3,16.0,0,17.6,6.0
Bijan Robinson,ATL,6,2024,CAR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rydwvaod6ethdjap41l6",22.5,25.5,15,95.0,2,4,0.13793103,3,10.0,0,27.5,15.0
Bijan Robinson,ATL,7,2024,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rydwvaod6ethdjap41l6",20.3,23.3,21,103.0,1,5,0.1388889,3,40.0,0,20.3,17.0
Bijan Robinson,ATL,8,2024,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rydwvaod6ethdjap41l6",16.6,23.6,13,63.0,0,7,0.25,7,43.0,1,17.6,6.0
Bijan Robinson,ATL,9,2024,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rydwvaod6ethdjap41l6",14.5,21.5,19,86.0,0,7,0.29166666,7,59.0,0,22.1,7.0
Bijan Robinson,ATL,10,2024,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rydwvaod6ethdjap41l6",26.4,29.4,20,116.0,2,4,0.10810811,3,28.0,0,22.9,8.0
Bijan Robinson,ATL,11,2024,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rydwvaod6ethdjap41l6",6.3,10.3,12,35.0,0,4,0.13793103,4,28.0,0,19.5,21.0
Bijan Robinson,ATL,13,2024,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rydwvaod6ethdjap41l6",19.5,25.5,26,102.0,1,6,0.15789473,6,33.0,0,17.3,16.0
Bijan Robinson,ATL,14,2024,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rydwvaod6ethdjap41l6",18.1,20.1,22,92.0,1,2,0.054054055,2,9.0,0,15.7,1.0
Bijan Robinson,ATL,15,2024,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rydwvaod6ethdjap41l6",13.5,14.5,22,125.0,0,2,0.125,1,10.0,0,19.9,28.0
Bijan Robinson,ATL,16,2024,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rydwvaod6ethdjap41l6",22.3,24.3,22,94.0,2,2,0.07692308,2,9.0,0,23.3,14.0
Bijan Robinson,ATL,17,2024,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rydwvaod6ethdjap41l6",21.8,24.8,17,90.0,2,5,0.14285715,3,8.0,0,20.5,22.0
Bijan Robinson,ATL,18,2024,CAR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rydwvaod6ethdjap41l6",29.3,31.3,28,170.0,2,5,0.13513513,2,3.0,0,27.5,15.0
Kendre Miller,NO,7,2024,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wyj0lpna5gbhvyfiqnis",3.7,5.7,6,36.0,0,3,0.07692308,2,1.0,0,19.5,21.0
Kendre Miller,NO,8,2024,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wyj0lpna5gbhvyfiqnis",1.6,1.6,3,16.0,0,0,,0,0.0,0,17.3,16.0
Kendre Miller,NO,14,2024,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wyj0lpna5gbhvyfiqnis",9.2,9.2,10,32.0,1,1,0.032258064,0,0.0,0,23.3,14.0
Kendre Miller,NO,15,2024,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wyj0lpna5gbhvyfiqnis",4.6,4.6,9,46.0,0,1,0.03448276,0,0.0,0,20.5,22.0
Kendre Miller,NO,16,2024,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wyj0lpna5gbhvyfiqnis",3.1,5.1,8,15.0,0,2,0.071428575,2,16.0,0,20.1,27.0
Kendre Miller,NO,17,2024,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wyj0lpna5gbhvyfiqnis",1.9,2.9,3,3.0,0,1,0.029411765,1,16.0,0,19.9,28.0
Tank Bigsby,JAX,1,2024,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vwl0kijb59dp20m3hs3u",7.3,7.3,12,73.0,0,0,,0,0.0,0,19.4,32.0
Tank Bigsby,JAX,3,2024,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vwl0kijb59dp20m3hs3u",0.9,0.9,2,9.0,0,0,,0,0.0,0,23.6,19.0
Tank Bigsby,JAX,4,2024,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vwl0kijb59dp20m3hs3u",9.0,9.0,7,90.0,0,0,,0,0.0,0,17.4,10.0
Tank Bigsby,JAX,5,2024,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vwl0kijb59dp20m3hs3u",24.9,25.9,13,101.0,2,1,0.029411765,1,28.0,0,21.6,11.0
Tank Bigsby,JAX,6,2024,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vwl0kijb59dp20m3hs3u",2.4,2.4,7,24.0,0,0,,0,0.0,0,22.7,31.0
Tank Bigsby,JAX,7,2024,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vwl0kijb59dp20m3hs3u",23.8,23.8,26,118.0,2,1,0.05,0,0.0,0,22.6,13.0
Tank Bigsby,JAX,8,2024,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vwl0kijb59dp20m3hs3u",8.6,10.6,18,78.0,0,3,0.1,2,8.0,0,20.1,27.0
