player_display_name,recent_team,week,season,opponent_team,headshot_url,fantasy_points,fantasy_points_ppr,targets,target_share,receptions,receiving_yards,receiving_tds,te_points_allowed,te_rank_allowed
Tyler Higbee,LA,15,2023,WAS,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vk9c6lr4d1pdt9sr86ua",3.6,7.6,5,0.15625,4,36.0,0,8.1,2.0
Tyler Higbee,LA,16,2023,NO,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vk9c6lr4d1pdt9sr86ua",3.0,6.0,3,0.09375,3,30.0,0,9.5,17.0
Tyler Higbee,LA,17,2023,NYG,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vk9c6lr4d1pdt9sr86ua",6.2,12.2,7,0.20588236,6,62.0,0,8.3,22.0
Tyler Higbee,LA,19,2023,DET,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vk9c6lr4d1pdt9sr86ua",0.0,0.0,1,0.029411765,0,0.0,0,10.7,23.0
Mo Alie-Cox,IND,1,2023,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f4orwwthvtcyd3vfqjvs",0.0,0.0,2,0.051282052,0,0.0,0,10.9,28.0
Mo Alie-Cox,IND,2,2023,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f4orwwthvtcyd3vfqjvs",1.5,2.5,1,0.032258064,1,15.0,0,11.0,15.0
Mo Alie-Cox,IND,4,2023,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f4orwwthvtcyd3vfqjvs",9.5,10.5,1,0.041666668,1,35.0,1,,
Mo Alie-Cox,IND,5,2023,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f4orwwthvtcyd3vfqjvs",1.7,2.7,1,0.041666668,1,17.0,0,7.0,1.0
Mo Alie-Cox,IND,7,2023,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f4orwwthvtcyd3vfqjvs",-0.6,0.4,1,0.045454547,1,-6.0,0,8.0,31.0
Mo Alie-Cox,IND,8,2023,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f4orwwthvtcyd3vfqjvs",1.1,2.1,2,0.05263158,1,11.0,0,9.5,17.0
Mo Alie-Cox,IND,10,2023,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f4orwwthvtcyd3vfqjvs",0.0,0.0,1,0.03846154,0,0.0,0,7.6,12.0
Mo Alie-Cox,IND,12,2023,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f4orwwthvtcyd3vfqjvs",3.0,4.0,1,0.025,1,30.0,0,12.4,25.0
Mo Alie-Cox,IND,14,2023,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f4orwwthvtcyd3vfqjvs",6.2,7.2,1,0.02631579,1,2.0,1,12.0,5.0
Mo Alie-Cox,IND,15,2023,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f4orwwthvtcyd3vfqjvs",8.1,10.1,3,0.11111111,2,21.0,1,9.7,11.0
Mo Alie-Cox,IND,16,2023,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f4orwwthvtcyd3vfqjvs",0.0,0.0,1,0.028571429,0,0.0,0,10.5,4.0
Mo Alie-Cox,IND,17,2023,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f4orwwthvtcyd3vfqjvs",1.8,3.8,3,0.15,2,18.0,0,8.9,18.0
Mo Alie-Cox,IND,18,2023,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f4orwwthvtcyd3vfqjvs",3.8,5.8,4,0.17391305,2,18.0,0,11.0,15.0
Johnny Mundt,MIN,5,2023,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ievumbznrtys9b2esphz",1.1,2.1,1,0.02173913,1,11.0,0,7.8,32.0
Johnny Mundt,MIN,8,2023,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ievumbznrtys9b2esphz",0.8,1.8,1,0.029411765,1,8.0,0,10.2,21.0
Johnny Mundt,MIN,9,2023,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ievumbznrtys9b2esphz",1.8,2.8,1,0.028571429,1,18.0,0,10.5,4.0
Johnny Mundt,MIN,10,2023,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ievumbznrtys9b2esphz",0.8,2.8,2,0.0625,2,8.0,0,9.5,17.0
Johnny Mundt,MIN,14,2023,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ievumbznrtys9b2esphz",0.4,1.4,1,0.030303031,1,4.0,0,8.9,18.0
Johnny Mundt,MIN,15,2023,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ievumbznrtys9b2esphz",0.3,1.3,1,0.03125,1,3.0,0,12.0,5.0
Johnny Mundt,MIN,16,2023,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ievumbznrtys9b2esphz",2.3,3.3,3,0.08571429,1,23.0,0,10.7,23.0
Johnny Mundt,MIN,17,2023,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ievumbznrtys9b2esphz",9.9,13.9,7,0.22580644,4,39.0,1,10.2,21.0
Johnny Mundt,MIN,18,2023,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ievumbznrtys9b2esphz",5.8,10.8,6,0.13953489,5,58.0,0,10.7,23.0
George Kittle,SF,1,2023,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivkrikewqqdllzvano8h",1.9,4.9,6,0.21428572,3,19.0,0,9.7,11.0
George Kittle,SF,2,2023,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivkrikewqqdllzvano8h",3.0,6.0,3,0.125,3,30.0,0,,
George Kittle,SF,3,2023,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivkrikewqqdllzvano8h",9.0,16.0,9,0.2647059,7,90.0,0,8.3,22.0
George Kittle,SF,4,2023,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivkrikewqqdllzvano8h",0.9,1.9,1,0.04761905,1,9.0,0,8.9,13.0
George Kittle,SF,5,2023,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivkrikewqqdllzvano8h",24.7,27.7,4,0.16,3,67.0,3,8.0,29.0
George Kittle,SF,6,2023,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivkrikewqqdllzvano8h",0.1,1.1,2,0.083333336,1,1.0,0,8.0,31.0
George Kittle,SF,7,2023,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivkrikewqqdllzvano8h",8.0,13.0,7,0.2413793,5,78.0,0,8.6,7.0
George Kittle,SF,8,2023,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivkrikewqqdllzvano8h",14.9,23.9,11,0.36666667,9,149.0,0,12.0,5.0
George Kittle,SF,10,2023,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivkrikewqqdllzvano8h",17.6,20.6,4,0.14814815,3,116.0,1,10.9,28.0
George Kittle,SF,11,2023,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivkrikewqqdllzvano8h",14.9,22.9,9,0.36,8,89.0,1,12.4,25.0
George Kittle,SF,12,2023,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivkrikewqqdllzvano8h",1.9,4.9,5,0.16666667,3,19.0,0,9.5,10.0
George Kittle,SF,13,2023,PHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivkrikewqqdllzvano8h",6.8,10.8,6,0.24,4,68.0,0,10.0,19.0
George Kittle,SF,14,2023,SEA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivkrikewqqdllzvano8h",13.6,16.6,5,0.18518518,3,76.0,1,9.5,10.0
George Kittle,SF,15,2023,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivkrikewqqdllzvano8h",5.4,7.4,4,0.15384616,2,54.0,0,8.9,13.0
George Kittle,SF,16,2023,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivkrikewqqdllzvano8h",12.6,19.6,10,0.22727273,7,126.0,0,8.4,16.0
George Kittle,SF,17,2023,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivkrikewqqdllzvano8h",2.9,5.9,4,0.14814815,3,29.0,0,8.1,2.0
George Kittle,SF,20,2023,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivkrikewqqdllzvano8h",14.1,18.1,7,0.19444445,4,81.0,1,10.2,21.0
George Kittle,SF,21,2023,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivkrikewqqdllzvano8h",2.7,4.7,3,0.1,2,27.0,0,10.7,23.0
George Kittle,SF,22,2023,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivkrikewqqdllzvano8h",0.4,2.4,3,0.08108108,2,4.0,0,7.8,32.0
Taysom Hill,NO,1,2023,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q8itjlocg5do60qat4l3",0.4,0.4,1,0.030303031,0,0.0,0,7.0,1.0
Taysom Hill,NO,2,2023,CAR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q8itjlocg5do60qat4l3",7.72,8.72,2,0.05882353,1,-1.0,0,8.7,24.0
Taysom Hill,NO,3,2023,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q8itjlocg5do60qat4l3",2.1,3.1,1,0.029411765,1,9.0,0,10.2,21.0
Taysom Hill,NO,4,2023,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q8itjlocg5do60qat4l3",2.22,3.22,1,0.02631579,1,7.0,0,12.4,25.0
Taysom Hill,NO,5,2023,NE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q8itjlocg5do60qat4l3",2.0,3.0,1,0.04,1,1.0,0,7.6,12.0
Taysom Hill,NO,6,2023,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q8itjlocg5do60qat4l3",5.26,12.26,8,0.17391305,7,49.0,0,11.0,15.0
Taysom Hill,NO,7,2023,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q8itjlocg5do60qat4l3",12.8,16.8,5,0.094339624,4,50.0,0,10.9,28.0
Taysom Hill,NO,8,2023,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q8itjlocg5do60qat4l3",21.46,22.46,1,0.03448276,1,14.0,0,10.4,3.0
Taysom Hill,NO,9,2023,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q8itjlocg5do60qat4l3",16.62,20.62,5,0.15625,4,13.0,1,11.1,20.0
Taysom Hill,NO,10,2023,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q8itjlocg5do60qat4l3",2.3,4.3,4,0.1,2,17.0,0,8.6,7.0
Taysom Hill,NO,12,2023,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q8itjlocg5do60qat4l3",6.1,8.1,2,0.054054055,2,55.0,0,10.5,4.0
Taysom Hill,NO,13,2023,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q8itjlocg5do60qat4l3",13.4,15.4,2,0.06896552,2,15.0,0,10.7,23.0
Taysom Hill,NO,15,2023,NYG,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q8itjlocg5do60qat4l3",0.5,1.5,1,0.035714287,1,4.0,0,8.3,22.0
Taysom Hill,NO,16,2023,LA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q8itjlocg5do60qat4l3",0.2,0.2,0,,0,0.0,0,,
Taysom Hill,NO,17,2023,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q8itjlocg5do60qat4l3",9.54,11.54,2,0.05882353,2,30.0,1,12.4,25.0
Taysom Hill,NO,18,2023,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q8itjlocg5do60qat4l3",7.9,11.9,4,0.16,4,28.0,0,10.5,4.0
Pharaoh Brown,NE,3,2023,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ab0kbxsmasznlccuezcq",13.1,15.1,2,0.074074075,2,71.0,1,10.6,6.0
Pharaoh Brown,NE,6,2023,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ab0kbxsmasznlccuezcq",1.5,2.5,1,0.032258064,1,15.0,0,8.9,18.0
Pharaoh Brown,NE,7,2023,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ab0kbxsmasznlccuezcq",5.1,7.1,2,0.06666667,2,51.0,0,8.1,26.0
Pharaoh Brown,NE,8,2023,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ab0kbxsmasznlccuezcq",3.3,5.3,2,0.071428575,2,33.0,0,9.9,30.0
Pharaoh Brown,NE,14,2023,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ab0kbxsmasznlccuezcq",0.4,1.4,1,0.03846154,1,4.0,0,9.7,11.0
Pharaoh Brown,NE,15,2023,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ab0kbxsmasznlccuezcq",0.4,1.4,1,0.032258064,1,4.0,0,7.8,32.0
Pharaoh Brown,NE,16,2023,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ab0kbxsmasznlccuezcq",2.5,4.5,2,0.06451613,2,25.0,0,13.3,9.0
Pharaoh Brown,NE,17,2023,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ab0kbxsmasznlccuezcq",-1.5,-0.5,1,0.041666668,1,5.0,0,8.1,26.0
Pharaoh Brown,NE,18,2023,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ab0kbxsmasznlccuezcq",0.0,1.0,3,0.10344828,1,0.0,0,10.6,6.0
Anthony Firkser,DET,21,2023,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rpbs9wsnuhu9tgipzwuv",0.8,1.8,1,0.025,1,8.0,0,8.3,14.0
Eric Saubert,HOU,13,2023,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pxcadtlbynaz2qbffpei",0.5,1.5,1,0.037037037,1,5.0,0,13.3,9.0
Eric Saubert,HOU,17,2023,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pxcadtlbynaz2qbffpei",0.2,1.2,1,0.032258064,1,2.0,0,7.0,1.0
Eric Saubert,HOU,18,2023,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pxcadtlbynaz2qbffpei",0.5,1.5,1,0.03846154,1,5.0,0,10.4,3.0
Robert Tonyan,CHI,2,2023,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y6enyobsifpchm2yhq9c",0.0,0.0,2,0.071428575,0,0.0,0,12.4,25.0
Robert Tonyan,CHI,4,2023,DEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y6enyobsifpchm2yhq9c",1.8,3.8,2,0.0625,2,18.0,0,13.3,9.0
Robert Tonyan,CHI,5,2023,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y6enyobsifpchm2yhq9c",1.0,3.0,2,0.08,2,10.0,0,8.1,2.0
Robert Tonyan,CHI,6,2023,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y6enyobsifpchm2yhq9c",1.1,2.1,1,0.041666668,1,11.0,0,8.6,7.0
Robert Tonyan,CHI,8,2023,LAC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y6enyobsifpchm2yhq9c",0.8,1.8,1,0.027027028,1,8.0,0,9.7,27.0
Robert Tonyan,CHI,9,2023,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y6enyobsifpchm2yhq9c",1.1,2.1,1,0.03846154,1,11.0,0,9.5,17.0
Robert Tonyan,CHI,12,2023,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y6enyobsifpchm2yhq9c",0.0,0.0,1,0.03125,0,0.0,0,8.6,7.0
Robert Tonyan,CHI,15,2023,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y6enyobsifpchm2yhq9c",0.0,0.0,1,0.028571429,0,0.0,0,8.0,31.0
Robert Tonyan,CHI,16,2023,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y6enyobsifpchm2yhq9c",1.4,2.4,1,0.04347826,1,14.0,0,8.9,13.0
Robert Tonyan,CHI,17,2023,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y6enyobsifpchm2yhq9c",4.0,7.0,4,0.13333334,3,40.0,0,10.5,4.0
Robert Tonyan,CHI,18,2023,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/y6enyobsifpchm2yhq9c",0.0,0.0,1,0.0625,0,0.0,0,10.2,21.0
Jonnu Smith,ATL,2,2023,GB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p8uldtljkzb6sile3wgx",4.7,8.7,6,0.2,4,47.0,0,10.2,21.0
Jonnu Smith,ATL,3,2023,DET,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p8uldtljkzb6sile3wgx",3.7,8.7,8,0.21052632,5,37.0,0,10.7,23.0
Jonnu Smith,ATL,4,2023,JAX,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p8uldtljkzb6sile3wgx",9.5,15.5,6,0.2,6,95.0,0,10.9,28.0
Jonnu Smith,ATL,5,2023,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p8uldtljkzb6sile3wgx",4.7,10.7,7,0.18421052,6,67.0,0,11.0,15.0
Jonnu Smith,ATL,6,2023,WAS,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p8uldtljkzb6sile3wgx",9.6,13.6,5,0.11363637,4,36.0,1,8.1,2.0
Jonnu Smith,ATL,7,2023,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p8uldtljkzb6sile3wgx",2.7,5.7,3,0.13043478,3,27.0,0,12.4,25.0
Jonnu Smith,ATL,8,2023,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p8uldtljkzb6sile3wgx",1.3,2.3,1,0.030303031,1,13.0,0,7.0,1.0
Jonnu Smith,ATL,9,2023,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p8uldtljkzb6sile3wgx",16.0,21.0,6,0.1764706,5,100.0,1,8.6,7.0
Jonnu Smith,ATL,10,2023,ARI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p8uldtljkzb6sile3wgx",0.1,1.1,3,0.15789473,1,1.0,0,8.9,13.0
Jonnu Smith,ATL,13,2023,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p8uldtljkzb6sile3wgx",1.0,3.0,3,0.12,2,10.0,0,10.6,6.0
Jonnu Smith,ATL,14,2023,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p8uldtljkzb6sile3wgx",2.7,6.7,7,0.17948718,4,27.0,0,12.4,25.0
Jonnu Smith,ATL,15,2023,CAR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p8uldtljkzb6sile3wgx",6.1,8.1,2,0.10526316,2,61.0,0,8.7,24.0
Jonnu Smith,ATL,16,2023,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p8uldtljkzb6sile3wgx",3.2,7.2,6,0.1875,4,32.0,0,10.4,3.0
Jonnu Smith,ATL,17,2023,CHI,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p8uldtljkzb6sile3wgx",0.0,0.0,4,0.125,0,0.0,0,11.1,20.0
Jonnu Smith,ATL,18,2023,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/p8uldtljkzb6sile3wgx",8.9,11.9,3,0.0882353,3,29.0,1,9.5,17.0
Evan Engram,JAX,1,2023,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sea0atk2feif4n75dvq8",4.9,9.9,5,0.15625,5,49.0,0,10.4,3.0
Evan Engram,JAX,2,2023,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sea0atk2feif4n75dvq8",5.7,11.7,8,0.19512194,6,57.0,0,7.8,32.0
Evan Engram,JAX,3,2023,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sea0atk2feif4n75dvq8",6.7,13.7,8,0.2,7,67.0,0,11.0,15.0
Evan Engram,JAX,4,2023,ATL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sea0atk2feif4n75dvq8",5.9,12.9,8,0.26666668,7,59.0,0,10.5,4.0
Evan Engram,JAX,5,2023,BUF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sea0atk2feif4n75dvq8",2.8,6.8,8,0.21621622,4,28.0,0,8.1,26.0
Evan Engram,JAX,6,2023,IND,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sea0atk2feif4n75dvq8",4.1,11.1,7,0.25,7,41.0,0,10.4,3.0
Evan Engram,JAX,7,2023,NO,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sea0atk2feif4n75dvq8",4.5,9.5,7,0.23333333,5,45.0,0,9.5,17.0
Evan Engram,JAX,8,2023,PIT,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sea0atk2feif4n75dvq8",6.8,16.8,10,0.3125,10,88.0,0,9.7,11.0
Evan Engram,JAX,10,2023,SF,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sea0atk2feif4n75dvq8",1.2,5.2,7,0.22580644,4,12.0,0,8.3,14.0
Evan Engram,JAX,11,2023,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sea0atk2feif4n75dvq8",2.9,6.9,6,0.19354838,4,29.0,0,7.0,1.0
Evan Engram,JAX,12,2023,HOU,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sea0atk2feif4n75dvq8",4.9,9.9,8,0.21621622,5,49.0,0,11.0,15.0
Evan Engram,JAX,13,2023,CIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sea0atk2feif4n75dvq8",14.2,23.2,9,0.23076923,9,82.0,1,12.0,5.0
Evan Engram,JAX,14,2023,CLE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sea0atk2feif4n75dvq8",21.5,32.5,12,0.24489796,11,95.0,2,8.0,31.0
Evan Engram,JAX,15,2023,BAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sea0atk2feif4n75dvq8",2.8,6.8,6,0.14285715,4,28.0,0,8.4,16.0
Evan Engram,JAX,16,2023,TB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sea0atk2feif4n75dvq8",7.5,17.5,15,0.3409091,10,95.0,0,12.4,25.0
Evan Engram,JAX,17,2023,CAR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sea0atk2feif4n75dvq8",6.0,12.0,6,0.26086956,6,60.0,0,8.7,24.0
Evan Engram,JAX,18,2023,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sea0atk2feif4n75dvq8",13.9,23.9,13,0.31707317,10,79.0,1,7.0,1.0
David Njoku,CLE,1,2023,CIN,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ilvxwdllivrvwbuj69cm",2.4,4.4,3,0.10344828,2,24.0,0,12.0,5.0
David Njoku,CLE,2,2023,PIT,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ilvxwdllivrvwbuj69cm",2.8,6.8,4,0.1,4,48.0,0,9.7,11.0
David Njoku,CLE,3,2023,TEN,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ilvxwdllivrvwbuj69cm",2.0,6.0,4,0.12903225,4,20.0,0,7.0,1.0
David Njoku,CLE,4,2023,BAL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ilvxwdllivrvwbuj69cm",4.6,10.6,7,0.20588236,6,46.0,0,8.4,16.0
David Njoku,CLE,6,2023,SF,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ilvxwdllivrvwbuj69cm",2.4,5.4,4,0.121212125,3,24.0,0,8.3,14.0
David Njoku,CLE,7,2023,IND,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ilvxwdllivrvwbuj69cm",5.4,10.4,9,0.25714287,5,54.0,0,10.4,3.0
David Njoku,CLE,8,2023,SEA,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ilvxwdllivrvwbuj69cm",13.7,17.7,8,0.26666668,4,77.0,1,9.5,10.0
David Njoku,CLE,9,2023,ARI,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ilvxwdllivrvwbuj69cm",8.6,12.6,6,0.21428572,4,26.0,1,8.9,13.0
David Njoku,CLE,10,2023,BAL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ilvxwdllivrvwbuj69cm",5.8,11.8,9,0.28125,6,58.0,0,8.4,16.0
David Njoku,CLE,11,2023,PIT,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ilvxwdllivrvwbuj69cm",5.6,12.6,15,0.36585367,7,56.0,0,9.7,11.0
David Njoku,CLE,12,2023,DEN,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ilvxwdllivrvwbuj69cm",5.9,11.9,9,0.23076923,6,59.0,0,13.3,9.0
David Njoku,CLE,13,2023,LA,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ilvxwdllivrvwbuj69cm",1.7,3.7,6,0.14634146,2,17.0,0,,
David Njoku,CLE,14,2023,JAX,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ilvxwdllivrvwbuj69cm",21.1,27.1,8,0.18604651,6,91.0,2,10.9,28.0
David Njoku,CLE,15,2023,CHI,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ilvxwdllivrvwbuj69cm",16.4,26.4,14,0.3181818,10,104.0,1,11.1,20.0
David Njoku,CLE,16,2023,HOU,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ilvxwdllivrvwbuj69cm",10.4,16.4,9,0.20930232,6,44.0,1,11.0,15.0
David Njoku,CLE,17,2023,NYJ,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ilvxwdllivrvwbuj69cm",11.4,17.4,8,0.27586207,6,134.0,0,10.6,6.0
David Njoku,CLE,19,2023,HOU,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ilvxwdllivrvwbuj69cm",9.3,16.3,11,0.25581396,7,93.0,0,11.0,15.0
Gerald Everett,LAC,1,2023,MIA,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aayw74rhaupmfnnikzak",2.3,4.3,3,0.09677419,2,21.0,0,9.9,30.0
Gerald Everett,LAC,2,2023,TEN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aayw74rhaupmfnnikzak",4.7,7.7,3,0.07692308,3,47.0,0,7.0,1.0
Gerald Everett,LAC,3,2023,MIN,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aayw74rhaupmfnnikzak",3.0,9.0,6,0.125,6,30.0,0,8.6,7.0
Gerald Everett,LAC,4,2023,LV,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aayw74rhaupmfnnikzak",0.9,2.9,2,0.083333336,2,9.0,0,8.9,18.0
Gerald Everett,LAC,6,2023,DAL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aayw74rhaupmfnnikzak",7.8,10.8,5,0.13513513,3,16.0,1,8.0,29.0
Gerald Everett,LAC,7,2023,KC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aayw74rhaupmfnnikzak",8.6,11.6,4,0.13333334,3,26.0,1,7.8,32.0
Gerald Everett,LAC,9,2023,NYJ,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aayw74rhaupmfnnikzak",1.8,3.8,2,0.071428575,2,18.0,0,10.6,6.0
